Timestamp,GroundTruth,AIDetected,InferTime,Confidence
1781214502.2806327,False,False,0.000,0.00
1781214502.371575,False,False,0.000,0.00
1781214502.5013945,False,False,0.075,0.00
1781214502.5085855,True,False,0.000,0.00
1781214502.7497692,True,False,0.000,0.00
1781214502.8740146,True,False,0.065,0.00
1781214502.9454782,True,False,0.000,0.00
1781214502.9557545,True,False,0.000,0.00
1781214503.0952432,True,False,0.069,0.00
1781214503.1457338,True,False,0.000,0.00
1781214503.1885238,True,False,0.000,0.00
1781214503.2723484,True,False,0.069,0.00
1781214503.3246202,True,False,0.000,0.00
1781214503.3393483,True,False,0.000,0.00
1781214503.448692,True,False,0.069,0.00
1781214503.4551585,True,False,0.000,0.00
1781214504.54358,True,False,0.000,0.00
1781214504.7885318,True,False,0.070,0.00
1781214504.7947876,True,False,0.000,0.00
1781214504.8647754,True,False,0.000,0.00
1781214504.9769073,True,False,0.072,0.00
1781214505.0247502,True,False,0.000,0.00
1781214505.0357633,True,False,0.000,0.00
1781214505.2765546,True,False,0.068,0.00
1781214505.2896893,True,False,0.000,0.00
1781214505.6102338,True,False,0.000,0.00
1781214505.7150457,True,False,0.071,0.00
1781214505.7220318,True,False,0.000,0.00
1781214505.8223956,True,False,0.000,0.00
1781214505.8993003,True,False,0.064,0.00
1781214505.9461937,True,False,0.000,0.00
1781214505.9852226,True,False,0.000,0.00
1781214506.0611699,True,False,0.066,0.00
1781214506.1061022,True,False,0.000,0.00
1781214506.1742487,True,False,0.000,0.00
1781214506.298082,True,False,0.070,0.00
1781214506.428567,True,False,0.000,0.00
1781214506.469332,True,False,0.000,0.00
1781214506.5597491,True,False,0.072,0.00
1781214506.5657535,True,False,0.000,0.00
1781214506.6444507,True,False,0.000,0.00
1781214506.7559667,True,False,0.071,0.00
1781214506.8120203,True,False,0.000,0.00
1781214506.8786314,True,False,0.000,0.00
1781214507.0767457,True,False,0.065,0.00
1781214507.2886624,True,False,0.000,0.00
1781214507.3728573,True,False,0.000,0.00
1781214507.514917,True,False,0.071,0.00
1781214507.56368,True,False,0.000,0.00
1781214507.5772734,True,False,0.000,0.00
1781214507.7101138,True,False,0.067,0.00
1781214507.7502842,True,False,0.000,0.00
1781214507.7603054,True,False,0.000,0.00
1781214507.870204,True,False,0.069,0.00
1781214507.884859,True,False,0.000,0.00
1781214508.086426,True,False,0.000,0.00
1781214508.1660676,True,False,0.066,0.00
1781214508.173218,True,False,0.000,0.00
1781214508.2678201,True,False,0.000,0.00
1781214508.3572903,True,False,0.073,0.00
1781214508.3735166,True,False,0.000,0.00
1781214508.4143171,True,False,0.000,0.00
1781214508.7378306,True,False,0.071,0.00
1781214508.7444203,True,False,0.000,0.00
1781214508.796204,True,False,0.000,0.00
1781214509.0603495,True,False,0.069,0.00
1781214509.1044395,True,False,0.000,0.00
1781214509.1112072,True,False,0.000,0.00
1781214509.2643712,True,False,0.081,0.00
1781214509.2725468,True,False,0.000,0.00
1781214509.342921,True,False,0.000,0.00
1781214509.4303763,True,False,0.073,0.00
1781214509.4374087,True,False,0.000,0.00
1781214509.5065882,True,False,0.000,0.00
1781214509.5804842,True,False,0.067,0.00
1781214509.5859697,True,False,0.000,0.00
1781214509.6692216,True,False,0.000,0.00
1781214509.8089645,True,False,0.071,0.00
1781214509.8141017,True,False,0.000,0.00
1781214510.0661905,True,False,0.000,0.00
1781214510.1486528,True,False,0.069,0.00
1781214510.1599584,True,False,0.000,0.00
1781214510.3621607,True,False,0.000,0.00
1781214510.445646,True,False,0.068,0.00
1781214510.4517443,True,False,0.000,0.00
1781214510.49746,True,False,0.000,0.00
1781214510.6411376,True,False,0.069,0.00
1781214510.6497993,True,False,0.000,0.00
1781214512.0100973,True,False,0.000,0.00
1781214512.14869,True,False,0.073,0.00
1781214512.231358,True,False,0.000,0.00
1781214512.2738597,True,False,0.000,0.00
1781214512.566939,True,False,0.068,0.00
1781214512.6353312,True,False,0.000,0.00
1781214512.6434076,True,False,0.000,0.00
1781214512.7636535,True,False,0.067,0.00
1781214512.7810571,True,False,0.000,0.00
1781214512.9876575,True,False,0.000,0.00
1781214513.134024,True,False,0.068,0.00
1781214513.1875427,True,False,0.000,0.00
1781214513.2000036,True,False,0.000,0.00
1781214513.48335,True,False,0.067,0.00
1781214513.5101151,True,False,0.000,0.00
1781214513.5816271,True,False,0.000,0.00
1781214513.6648183,True,False,0.071,0.00
1781214513.6705546,True,False,0.000,0.00
1781214513.7413838,True,False,0.000,0.00
1781214513.822461,True,False,0.070,0.00
1781214513.8281894,True,False,0.000,0.00
1781214513.9015374,True,False,0.000,0.00
1781214513.9854126,True,False,0.070,0.00
1781214513.9914954,True,False,0.000,0.00
1781214514.0796123,True,False,0.000,0.00
1781214514.412098,True,False,0.072,0.00
1781214514.4178243,True,False,0.000,0.00
1781214514.490637,True,False,0.000,0.00
1781214514.8122928,True,False,0.070,0.00
1781214514.8605788,True,False,0.000,0.00
1781214514.9009912,True,False,0.000,0.00
1781214514.979629,True,False,0.068,0.00
1781214514.987284,True,False,0.000,0.00
1781214515.0609272,True,False,0.000,0.00
1781214515.140665,True,False,0.068,0.00
1781214515.1776476,False,False,0.000,0.00
1781214515.2263563,False,False,0.000,0.00
1781214515.4777136,False,False,0.071,0.00
1781214515.4916801,False,False,0.000,0.00
1781214515.6087143,False,False,0.000,0.00
1781214515.6907296,False,False,0.069,0.00
1781214515.718614,False,False,0.000,0.00
1781214515.9621675,False,False,0.000,0.00
1781214516.042647,False,False,0.066,0.00
1781214516.053802,False,False,0.000,0.00
1781214516.1514978,False,False,0.000,0.00
1781214516.3146114,False,False,0.076,0.00
1781214516.3231816,False,False,0.000,0.00
1781214516.3713157,False,False,0.000,0.00
1781214516.4925268,False,False,0.070,0.00
1781214516.501257,False,False,0.000,0.00
1781214516.5519838,False,False,0.000,0.00
1781214516.8420768,False,False,0.075,0.00
1781214516.8512213,False,False,0.000,0.00
1781214516.8981607,False,False,0.000,0.00
1781214517.037288,False,False,0.071,0.00
1781214517.0475788,False,False,0.000,0.00
1781214517.21787,False,False,0.000,0.00
1781214517.3216026,False,False,0.073,0.00
1781214517.3339667,False,False,0.000,0.00
1781214517.393687,False,False,0.000,0.00
1781214517.498519,False,False,0.070,0.00
1781214517.5122752,False,False,0.000,0.00
1781214517.6068537,False,False,0.000,0.00
1781214517.744433,False,False,0.065,0.00
1781214517.757715,False,False,0.000,0.00
1781214517.8376048,False,False,0.000,0.00
1781214517.957153,False,False,0.073,0.00
1781214517.9630275,False,False,0.000,0.00
1781214518.1805985,False,False,0.000,0.00
1781214518.2998767,False,False,0.068,0.00
1781214518.3366332,False,False,0.000,0.00
1781214518.5103128,False,False,0.000,0.00
1781214518.6205482,False,False,0.071,0.00
1781214518.6265073,False,False,0.000,0.00
1781214518.698889,False,False,0.000,0.00
1781214518.7784233,False,False,0.068,0.00
1781214518.7838516,False,False,0.000,0.00
1781214518.873816,False,False,0.000,0.00
1781214519.0064874,False,False,0.084,0.00
1781214519.019366,False,False,0.000,0.00
1781214519.1152318,False,False,0.000,0.00
1781214519.4285142,False,False,0.073,0.00
1781214519.431938,False,False,0.000,0.00
1781214519.448842,False,False,0.000,0.00
1781214519.7514634,False,False,0.072,0.00
1781214519.757105,False,False,0.000,0.00
1781214519.8612885,False,False,0.000,0.00
1781214519.9339406,False,False,0.067,0.00
1781214519.9823165,False,False,0.000,0.00
1781214519.9936798,False,False,0.000,0.00
1781214520.1862788,False,False,0.069,0.00
1781214520.2391741,False,False,0.000,0.00
1781214520.250297,False,False,0.000,0.00
1781214520.5098376,False,False,0.072,0.00
1781214520.5687263,False,False,0.000,0.00
1781214520.5754657,False,False,0.000,0.00
1781214520.7713296,False,False,0.070,0.00
1781214520.7818356,False,False,0.000,0.00
1781214520.8902004,False,False,0.000,0.00
1781214520.978584,False,False,0.070,0.00
1781214520.9878917,False,False,0.000,0.00
1781214521.0881197,False,False,0.000,0.00
1781214521.1985052,False,False,0.067,0.00
1781214521.2047749,False,False,0.000,0.00
1781214521.2953093,False,False,0.000,0.00
1781214521.4034653,False,False,0.074,0.00
1781214521.467184,False,False,0.000,0.00
1781214524.0584376,True,False,0.000,0.00
1781214524.2504187,True,True,0.092,0.53
1781214524.401396,True,False,0.000,0.00
1781214524.513681,True,False,0.000,0.00
1781214524.842372,True,False,0.071,0.00
1781214526.0051827,True,False,0.000,0.00
1781214526.049585,True,False,0.000,0.00
1781214526.1626627,True,False,0.071,0.00
1781214526.168497,True,False,0.000,0.00
1781214526.2098892,True,False,0.000,0.00
1781214526.4650009,True,False,0.069,0.00
1781214526.5154629,True,False,0.000,0.00
1781214526.5666463,True,False,0.000,0.00
1781214526.6737912,True,False,0.068,0.00
1781214526.6938827,True,False,0.000,0.00
1781214526.8545005,True,False,0.000,0.00
1781214526.9815426,True,False,0.066,0.00
1781214526.9923453,True,False,0.000,0.00
1781214527.0566723,True,False,0.000,0.00
1781214527.3603036,True,False,0.069,0.00
1781214527.36811,True,False,0.000,0.00
1781214527.405934,True,False,0.000,0.00
1781214527.5174055,True,False,0.069,0.00
1781214527.523549,True,False,0.000,0.00
1781214527.5658424,True,False,0.000,0.00
1781214527.6944163,True,False,0.082,0.00
1781214527.7002378,True,False,0.000,0.00
1781214527.884564,True,False,0.000,0.00
1781214528.0023744,True,False,0.071,0.00
1781214528.0078332,True,False,0.000,0.00
1781214528.1997433,True,False,0.000,0.00
1781214528.329181,True,False,0.069,0.00
1781214528.3423235,True,False,0.000,0.00
1781214529.543892,True,False,0.000,0.00
1781214529.7962844,True,False,0.068,0.00
1781214529.8016505,True,False,0.000,0.00
1781214529.8747375,True,False,0.000,0.00
1781214529.9534733,True,False,0.069,0.00
1781214530.0007362,True,False,0.000,0.00
1781214530.0070968,True,False,0.000,0.00
1781214530.261461,True,False,0.067,0.00
1781214530.2733314,True,False,0.000,0.00
1781214530.4675167,True,False,0.000,0.00
1781214530.5785048,True,False,0.068,0.00
1781214530.5848548,True,False,0.000,0.00
1781214530.6263378,True,False,0.000,0.00
1781214530.7327392,True,False,0.067,0.00
1781214530.7410612,True,False,0.000,0.00
1781214530.9416523,True,False,0.000,0.00
1781214531.051167,True,False,0.066,0.00
1781214531.0671573,True,False,0.000,0.00
1781214531.1079617,True,False,0.000,0.00
1781214531.2173529,True,False,0.070,0.00
1781214531.227022,True,False,0.000,0.00
1781214531.418103,True,False,0.000,0.00
1781214531.7209308,True,False,0.073,0.00
1781214531.7984376,True,False,0.000,0.00
1781214532.0292659,True,False,0.000,0.00
1781214532.2486506,True,False,0.069,0.00
1781214532.2520292,True,False,0.000,0.00
1781214532.313605,True,False,0.000,0.00
1781214532.3932042,True,False,0.069,0.00
1781214532.4331186,True,False,0.000,0.00
1781214532.4617236,True,False,0.000,0.00
1781214532.5807872,True,False,0.071,0.00
1781214532.6051095,True,False,0.000,0.00
1781214532.67664,True,False,0.000,0.00
1781214533.025626,True,False,0.073,0.00
1781214533.0333455,True,False,0.000,0.00
1781214533.0727384,True,False,0.000,0.00
1781214533.1497462,True,False,0.067,0.00
1781214533.1932046,True,False,0.000,0.00
1781214533.2762482,True,False,0.000,0.00
1781214533.3542814,True,False,0.071,0.00
1781214533.3996572,True,False,0.000,0.00
1781214533.4780464,True,False,0.000,0.00
1781214533.6206903,True,False,0.067,0.00
1781214533.6271737,True,False,0.000,0.00
1781214533.6729352,True,False,0.000,0.00
1781214533.8226917,True,False,0.068,0.00
1781214533.8294096,True,False,0.000,0.00
1781214534.04682,True,False,0.000,0.00
1781214534.180122,True,False,0.068,0.00
1781214534.2162135,True,False,0.000,0.00
1781214534.2503462,True,False,0.000,0.00
1781214534.4031045,True,False,0.073,0.00
1781214534.4087212,True,False,0.000,0.00
1781214534.4936821,True,False,0.000,0.00
1781214534.6359007,True,False,0.078,0.00
1781214534.6541831,True,False,0.000,0.00
1781214534.873774,True,False,0.000,0.00
1781214534.9665222,True,False,0.081,0.00
1781214534.9733708,True,False,0.000,0.00
1781214535.052637,True,False,0.000,0.00
1781214535.1635377,True,False,0.070,0.00
1781214535.190021,True,False,0.000,0.00
1781214535.3747792,True,False,0.000,0.00
1781214535.498304,True,False,0.069,0.00
1781214535.5024514,True,False,0.000,0.00
1781214535.5650434,True,False,0.000,0.00
1781214535.6488402,True,False,0.073,0.00
1781214535.6653683,True,False,0.000,0.00
1781214535.7169683,True,False,0.000,0.00
1781214535.8845277,True,False,0.069,0.00
1781214536.0341187,True,False,0.000,0.00
1781214536.049424,True,False,0.000,0.00
1781214536.3751967,True,False,0.072,0.00
1781214536.392124,True,False,0.000,0.00
1781214536.401729,True,False,0.000,0.00
1781214536.554518,True,False,0.069,0.00
1781214536.561124,True,False,0.000,0.00
1781214536.6917126,True,False,0.000,0.00
1781214536.9426675,True,False,0.072,0.00
1781214537.049825,True,False,0.000,0.00
1781214537.3230734,True,False,0.000,0.00
1781214537.5424747,True,False,0.069,0.00
1781214539.01064,False,False,0.000,0.00
1781214539.0525112,False,False,0.000,0.00
1781214539.261203,False,False,0.069,0.00
1781214539.3590395,False,False,0.000,0.00
1781214539.3659651,False,False,0.000,0.00
1781214539.5439827,False,False,0.072,0.00
1781214539.5954235,False,False,0.000,0.00
1781214539.6043372,False,False,0.000,0.00
1781214539.7710028,False,False,0.079,0.00
1781214539.8109465,False,False,0.000,0.00
1781214539.8225791,False,False,0.000,0.00
1781214539.9424808,False,False,0.071,0.00
1781214539.990348,False,False,0.000,0.00
1781214540.0702932,False,False,0.000,0.00
1781214540.1487944,False,False,0.067,0.00
1781214540.1559386,False,False,0.000,0.00
1781214540.3699424,False,False,0.000,0.00
1781214540.4539213,False,False,0.067,0.00
1781214540.4899106,False,False,0.000,0.00
1781214540.5023482,False,False,0.000,0.00
1781214540.6438565,False,False,0.073,0.00
1781214540.6521854,False,False,0.000,0.00
1781214540.7017787,False,False,0.000,0.00
1781214540.846348,False,False,0.074,0.00
1781214540.8501642,False,False,0.000,0.00
1781214540.862266,False,False,0.000,0.00
1781214541.1999006,False,False,0.074,0.00
1781214541.2032974,False,False,0.000,0.00
1781214541.2497108,False,False,0.000,0.00
1781214541.330923,False,False,0.065,0.00
1781214541.3437564,False,False,0.000,0.00
1781214541.5339246,False,False,0.000,0.00
1781214541.6805177,False,False,0.070,0.00
1781214541.6870682,False,False,0.000,0.00
1781214541.7691166,False,False,0.000,0.00
1781214541.8586516,False,False,0.073,0.00
1781214541.8750103,False,False,0.000,0.00
1781214541.9242623,False,False,0.000,0.00
1781214542.0320308,False,False,0.069,0.00
1781214542.0381696,False,False,0.000,0.00
1781214542.0836391,False,False,0.000,0.00
1781214542.2183826,False,False,0.067,0.00
1781214542.2288692,False,False,0.000,0.00
1781214542.29007,False,False,0.000,0.00
1781214542.4444463,False,False,0.067,0.00
1781214542.4485037,False,False,0.000,0.00
1781214542.5127034,False,False,0.000,0.00
1781214542.5930734,False,False,0.068,0.00
1781214542.606708,False,False,0.000,0.00
1781214542.7415404,False,False,0.000,0.00
1781214543.0026836,False,False,0.064,0.00
1781214543.0125747,False,False,0.000,0.00
1781214543.061236,False,False,0.000,0.00
1781214543.359821,False,False,0.072,0.00
1781214543.365747,False,False,0.000,0.00
1781214543.4199412,False,False,0.000,0.00
1781214543.5299609,False,False,0.068,0.00
1781214543.5503197,False,False,0.000,0.00
1781214543.6274915,False,False,0.000,0.00
1781214543.7817605,False,False,0.069,0.00
1781214543.7876382,False,False,0.000,0.00
1781214543.968895,False,False,0.000,0.00
1781214544.3077304,False,False,0.097,0.00
1781214544.3112926,False,False,0.000,0.00
1781214544.3881633,False,False,0.000,0.00
1781214544.4948614,False,False,0.096,0.00
1781214544.5026073,False,False,0.000,0.00
1781214544.5426385,False,False,0.000,0.00
1781214544.7348852,False,False,0.079,0.00
1781214544.7387874,False,False,0.000,0.00
1781214544.768192,False,False,0.000,0.00
1781214544.9044902,False,False,0.080,0.00
1781214544.9106097,False,False,0.000,0.00
1781214544.9567354,False,False,0.000,0.00
1781214545.1268191,False,False,0.097,0.00
1781214545.1359596,False,False,0.000,0.00
1781214545.2034302,False,False,0.000,0.00
1781214545.3517015,False,False,0.081,0.00
1781214545.35917,False,False,0.000,0.00
1781214545.4004352,False,False,0.000,0.00
1781214545.5428088,False,False,0.071,0.00
1781214545.5462482,False,False,0.000,0.00
1781214545.564501,False,False,0.000,0.00
1781214545.836591,False,False,0.067,0.00
1781214545.8685985,False,False,0.000,0.00
1781214545.9359474,False,False,0.000,0.00
1781214546.0553517,False,False,0.073,0.00
