Timestamp,GroundTruth,AIDetected,InferTime,Confidence
1781215492.921904,False,False,0.067,0.00
1781215492.9721453,False,False,0.000,0.00
1781215492.9830055,False,False,0.000,0.00
1781215493.1393635,False,False,0.067,0.00
1781215493.1457987,False,False,0.000,0.00
1781215493.3853903,False,False,0.000,0.00
1781215493.5393672,False,False,0.068,0.00
1781215493.5866513,False,False,0.000,0.00
1781215493.6551702,False,False,0.000,0.00
1781215493.7370121,False,False,0.071,0.00
1781215493.764318,False,False,0.000,0.00
1781215493.8323221,False,False,0.000,0.00
1781215493.9191356,False,False,0.071,0.00
1781215493.951005,False,False,0.000,0.00
1781215494.0562122,False,False,0.000,0.00
1781215494.142517,False,False,0.072,0.00
1781215494.2096694,False,False,0.000,0.00
1781215494.4039724,False,False,0.000,0.00
1781215494.5512667,False,False,0.069,0.00
1781215494.6622503,False,False,0.000,0.00
1781215494.6684687,False,False,0.000,0.00
1781215494.8506043,False,False,0.069,0.00
1781215494.8630395,False,False,0.000,0.00
1781215494.949882,False,False,0.000,0.00
1781215495.2202911,False,False,0.069,0.00
1781215495.2260234,False,False,0.000,0.00
1781215495.2910767,False,False,0.000,0.00
1781215495.3763704,False,False,0.075,0.00
1781215495.3804586,False,False,0.000,0.00
1781215495.5940063,False,False,0.000,0.00
1781215495.7049553,False,False,0.100,0.00
1781215495.709021,False,False,0.000,0.00
1781215495.7555187,False,False,0.000,0.00
1781215496.1209338,False,False,0.071,0.00
1781215496.1244075,False,False,0.000,0.00
1781215496.1457613,False,False,0.000,0.00
1781215496.4444785,False,False,0.072,0.00
1781215496.4501524,False,False,0.000,0.00
1781215496.6860955,False,False,0.000,0.00
1781215496.772338,False,False,0.071,0.00
1781215496.7781692,False,False,0.000,0.00
1781215496.897399,False,False,0.000,0.00
1781215496.9940343,False,False,0.072,0.00
1781215497.0001376,False,False,0.000,0.00
1781215497.2303288,False,False,0.000,0.00
1781215497.3158162,False,False,0.071,0.00
1781215497.3220608,False,False,0.000,0.00
1781215497.4005997,False,False,0.000,0.00
1781215497.7269452,False,False,0.069,0.00
1781215497.7364495,False,False,0.000,0.00
1781215497.8127608,False,False,0.000,0.00
1781215497.9119837,False,False,0.071,0.00
1781215497.9494793,False,False,0.000,0.00
1781215499.1678243,False,False,0.000,0.00
1781215499.3405716,False,False,0.072,0.00
1781215499.356186,False,False,0.000,0.00
1781215499.4054196,False,False,0.000,0.00
1781215499.698258,False,False,0.068,0.00
1781215499.705989,False,False,0.000,0.00
1781215499.7468903,False,False,0.000,0.00
1781215500.0388255,False,False,0.069,0.00
1781215500.0465462,False,False,0.000,0.00
1781215500.1499565,False,False,0.000,0.00
1781215500.2364864,False,False,0.073,0.00
1781215500.243664,False,False,0.000,0.00
1781215500.4718177,False,False,0.000,0.00
1781215500.5602953,False,False,0.076,0.00
1781215500.5662067,False,False,0.000,0.00
1781215500.6487954,False,False,0.000,0.00
1781215500.7359562,False,False,0.073,0.00
1781215500.7435272,False,False,0.000,0.00
1781215500.8252566,False,False,0.000,0.00
1781215501.124598,False,False,0.072,0.00
1781215501.1326487,False,False,0.000,0.00
1781215501.2123144,False,False,0.000,0.00
1781215501.567173,False,False,0.069,0.00
1781215501.5712311,False,False,0.000,0.00
1781215501.6284106,False,False,0.000,0.00
1781215501.7115297,False,False,0.073,0.00
1781215501.7150526,False,False,0.000,0.00
1781215501.758885,False,False,0.000,0.00
1781215501.874205,False,False,0.074,0.00
1781215501.8868093,False,False,0.000,0.00
1781215502.1251266,False,False,0.000,0.00
1781215502.3650968,False,False,0.076,0.00
1781215502.4080493,False,False,0.000,0.00
1781215502.4183683,False,False,0.000,0.00
1781215502.5614917,False,False,0.073,0.00
1781215502.56802,False,False,0.000,0.00
1781215502.6558626,False,False,0.000,0.00
1781215502.7385683,False,False,0.070,0.00
1781215502.7905853,False,False,0.000,0.00
1781215502.8200045,False,False,0.000,0.00
1781215502.956587,False,False,0.068,0.00
1781215502.9623146,False,False,0.000,0.00
1781215503.1930695,False,False,0.000,0.00
1781215503.3426116,False,False,0.074,0.00
1781215503.3508162,False,False,0.000,0.00
1781215503.4276252,False,False,0.000,0.00
1781215503.5157087,False,False,0.078,0.00
1781215503.5771732,False,False,0.000,0.00
1781215503.6500137,False,False,0.000,0.00
1781215503.764901,False,False,0.070,0.00
1781215503.7822094,False,False,0.000,0.00
1781215503.9767184,False,False,0.000,0.00
1781215504.1353402,False,False,0.071,0.00
1781215504.2072847,False,False,0.000,0.00
1781215504.2234268,False,False,0.000,0.00
1781215504.3373175,False,False,0.070,0.00
1781215504.3657155,False,False,0.000,0.00
1781215504.4367883,False,False,0.000,0.00
1781215504.6306758,False,False,0.091,0.00
1781215504.6344779,False,False,0.000,0.00
1781215504.688459,False,False,0.000,0.00
1781215504.7903903,False,False,0.073,0.00
1781215504.8444595,False,False,0.000,0.00
1781215505.031354,False,False,0.000,0.00
1781215505.1526158,False,False,0.070,0.00
1781215505.1910138,False,False,0.000,0.00
1781215505.2083988,False,False,0.000,0.00
1781215505.3855026,False,False,0.069,0.00
1781215505.3888898,False,False,0.000,0.00
